,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-AOC02-D5901,,,,,,C,中央控制大樓(BLD-3302)地下層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT BASEMENT FLOOR PLAN,,,,,,,,,,,,,,,A,XF51B-3300-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0917,TPC-TC(C0)-CD-22-0917,IFA,2022/09/22,2022/08/23,XF51B-3300-001,中央控制大樓(BLD-3302)地下層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT BASEMENT FLOOR PLAN,C,A,中央控制大樓 Main Control Building (BLD-3302) - General Arrangement_RC,TC0-1-AOC02-D5901,陳博仁  Ext.:23341,CB-0358,A
1,TC0-1-AOC02-D5902,,,,,,C,中央控制大樓(BLD-3302)一層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT GROUND FLOOR PLAN,,,,,,,,,,,,,,,A,XF51B-3300-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0917,TPC-TC(C0)-CD-22-0917,IFA,2022/09/22,2022/08/23,XF51B-3300-002,中央控制大樓(BLD-3302)一層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT GROUND FLOOR PLAN,C,A,中央控制大樓 Main Control Building (BLD-3302) - General Arrangement_RC,TC0-1-AOC02-D5902,陳博仁  Ext.:23341,CB-0358,A
2,TC0-1-AOC02-D5903,,,,,,C,中央控制大樓(BLD-3302)二層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT SECOND FLOOR PLAN,,,,,,,,,,,,,,,A,XF51B-3300-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0917,TPC-TC(C0)-CD-22-0917,IFA,2022/09/22,2022/08/23,XF51B-3300-003,中央控制大樓(BLD-3302)二層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT SECOND FLOOR PLAN,C,A,中央控制大樓 Main Control Building (BLD-3302) - General Arrangement_RC,TC0-1-AOC02-D5903,陳博仁  Ext.:23341,CB-0358,A
3,TC0-1-AOC02-D5904,,,,,,C,中央控制大樓(BLD-3302)三層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT THIRD FLOOR PLAN,,,,,,,,,,,,,,,A,XF51B-3300-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0917,TPC-TC(C0)-CD-22-0917,IFA,2022/09/22,2022/08/23,XF51B-3300-004,中央控制大樓(BLD-3302)三層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT THIRD FLOOR PLAN,C,A,中央控制大樓 Main Control Building (BLD-3302) - General Arrangement_RC,TC0-1-AOC02-D5904,陳博仁  Ext.:23341,CB-0358,A
4,TC0-1-AOC02-D5905,,,,,,C,中央控制大樓(BLD-3302)四層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT FOURTH FLOOR PLAN,,,,,,,,,,,,,,,A,XF51B-3300-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0917,TPC-TC(C0)-CD-22-0917,IFA,2022/09/22,2022/08/23,XF51B-3300-005,中央控制大樓(BLD-3302)四層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT FOURTH FLOOR PLAN,C,A,中央控制大樓 Main Control Building (BLD-3302) - General Arrangement_RC,TC0-1-AOC02-D5905,陳博仁  Ext.:23341,CB-0358,A
5,TC0-1-AOC02-D5906,,,,,,C,中央控制大樓(BLD-3302)五層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT FIFTH FLOOR PLAN,,,,,,,,,,,,,,,A,XF51B-3300-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0917,TPC-TC(C0)-CD-22-0917,IFA,2022/09/22,2022/08/23,XF51B-3300-006,中央控制大樓(BLD-3302)五層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT FIFTH FLOOR PLAN,C,A,中央控制大樓 Main Control Building (BLD-3302) - General Arrangement_RC,TC0-1-AOC02-D5906,陳博仁  Ext.:23341,CB-0358,A
6,TC0-1-AOC02-D5907,,,,,,C,中央控制大樓(BLD-3302)六層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT SIXTH FLOOR PLAN,,,,,,,,,,,,,,,A,XF51B-3300-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0917,TPC-TC(C0)-CD-22-0917,IFA,2022/09/22,2022/08/23,XF51B-3300-007,中央控制大樓(BLD-3302)六層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT SIXTH FLOOR PLAN,C,A,中央控制大樓 Main Control Building (BLD-3302) - General Arrangement_RC,TC0-1-AOC02-D5907,陳博仁  Ext.:23341,CB-0358,A
7,TC0-1-AOC02-D5908,,,,,,C,中央控制大樓(BLD-3302)七層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT SEVENTH FLOOR PLAN,,,,,,,,,,,,,,,A,XF51B-3300-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0917,TPC-TC(C0)-CD-22-0917,IFA,2022/09/22,2022/08/23,XF51B-3300-008,中央控制大樓(BLD-3302)七層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT SEVENTH FLOOR PLAN,C,A,中央控制大樓 Main Control Building (BLD-3302) - General Arrangement_RC,TC0-1-AOC02-D5908,陳博仁  Ext.:23341,CB-0358,A
8,TC0-1-AOC02-D5909,,,,,,C,中央控制大樓(BLD-3302)八層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT EIGHTH FLOOR PLAN,,,,,,,,,,,,,,,A,XF51B-3300-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0917,TPC-TC(C0)-CD-22-0917,IFA,2022/09/22,2022/08/23,XF51B-3300-009,中央控制大樓(BLD-3302)八層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT EIGHTH FLOOR PLAN,C,A,中央控制大樓 Main Control Building (BLD-3302) - General Arrangement_RC,TC0-1-AOC02-D5909,陳博仁  Ext.:23341,CB-0358,A
9,TC0-1-AOC02-D5910,,,,,,C,中央控制大樓(BLD-3302)屋頂層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT ROOF FLOOR PLAN,,,,,,,,,,,,,,,A,XF51B-3300-010,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0917,TPC-TC(C0)-CD-22-0917,IFA,2022/09/22,2022/08/23,XF51B-3300-010,中央控制大樓(BLD-3302)屋頂層平面圖 MAIN CONTROL BUILDING (BLD-3302) GENERAL ARRANGEMENT ROOF FLOOR PLAN,C,A,中央控制大樓 Main Control Building (BLD-3302) - General Arrangement_RC,TC0-1-AOC02-D5910,陳博仁  Ext.:23341,CB-0358,A
