,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-AOC02-D6000,,,,,,A,中央控制大樓 (BLD-3302) 索引表及一般說明 MAIN CONTROL BUILDING (BLD-3302) DRAWING LIST AND GENERAL NOTES,,,,,,,,,,,,,,,A,XF52B-3300-000,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1323,TPC-TC(C0)-CD-22-1323,IFA,2022/11/11,2022/10/12,XF52B-3300-000,中央控制大樓 (BLD-3302) 索引表及一般說明 MAIN CONTROL BUILDING (BLD-3302) DRAWING LIST AND GENERAL NOTES,A,A,中央控制大樓 Main Control Building (BLD-3302) - 建築圖_RA,TC0-1-AOC02-D6000,陳博仁  Ext.:23341,CB-0437,A
1,TC0-1-AOC02-D6001,,,,,,A,中央控制大樓 (BLD-3302) 地下層平面圖 MAIN CONTROL BUILDING (BLD-3302) BASEMENT FLOOR PLAN,,,,,,,,,,,,,,,A,XF52B-3300-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1323,TPC-TC(C0)-CD-22-1323,IFA,2022/11/11,2022/10/12,XF52B-3300-001,中央控制大樓 (BLD-3302) 地下層平面圖 MAIN CONTROL BUILDING (BLD-3302) BASEMENT FLOOR PLAN,A,A,中央控制大樓 Main Control Building (BLD-3302) - 建築圖_RA,TC0-1-AOC02-D6001,陳博仁  Ext.:23341,CB-0437,A
2,TC0-1-AOC02-D6002,,,,,,A,中央控制大樓 (BLD-3302) 地面層平面圖 MAIN CONTROL BUILDING (BLD-3302) GROUND FLOOR PLAN,,,,,,,,,,,,,,,A,XF52B-3300-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1323,TPC-TC(C0)-CD-22-1323,IFA,2022/11/11,2022/10/12,XF52B-3300-002,中央控制大樓 (BLD-3302) 地面層平面圖 MAIN CONTROL BUILDING (BLD-3302) GROUND FLOOR PLAN,A,A,中央控制大樓 Main Control Building (BLD-3302) - 建築圖_RA,TC0-1-AOC02-D6002,陳博仁  Ext.:23341,CB-0437,A
3,TC0-1-AOC02-D6003,,,,,,A,中央控制大樓 (BLD-3302) 二層平面圖 MAIN CONTROL BUILDING (BLD-3302) SECOND FLOOR PLAN,,,,,,,,,,,,,,,A,XF52B-3300-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1323,TPC-TC(C0)-CD-22-1323,IFA,2022/11/11,2022/10/12,XF52B-3300-003,中央控制大樓 (BLD-3302) 二層平面圖 MAIN CONTROL BUILDING (BLD-3302) SECOND FLOOR PLAN,A,A,中央控制大樓 Main Control Building (BLD-3302) - 建築圖_RA,TC0-1-AOC02-D6003,陳博仁  Ext.:23341,CB-0437,A
4,TC0-1-AOC02-D6004,,,,,,A,中央控制大樓 (BLD-3302) 三層平面圖 MAIN CONTROL BUILDING (BLD-3302) THIRD FLOOR PLAN,,,,,,,,,,,,,,,A,XF52B-3300-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1323,TPC-TC(C0)-CD-22-1323,IFA,2022/11/11,2022/10/12,XF52B-3300-004,中央控制大樓 (BLD-3302) 三層平面圖 MAIN CONTROL BUILDING (BLD-3302) THIRD FLOOR PLAN,A,A,中央控制大樓 Main Control Building (BLD-3302) - 建築圖_RA,TC0-1-AOC02-D6004,陳博仁  Ext.:23341,CB-0437,A
5,TC0-1-AOC02-D6005,,,,,,A,中央控制大樓 (BLD-3302) 四層平面圖 MAIN CONTROL BUILDING (BLD-3302)  FOURTH FLOOR PLAN,,,,,,,,,,,,,,,A,XF52B-3300-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1323,TPC-TC(C0)-CD-22-1323,IFA,2022/11/11,2022/10/12,XF52B-3300-005,中央控制大樓 (BLD-3302) 四層平面圖 MAIN CONTROL BUILDING (BLD-3302)  FOURTH FLOOR PLAN,A,A,中央控制大樓 Main Control Building (BLD-3302) - 建築圖_RA,TC0-1-AOC02-D6005,陳博仁  Ext.:23341,CB-0437,A
6,TC0-1-AOC02-D6006,,,,,,A,中央控制大樓 (BLD-3302) 五層平面圖 MAIN CONTROL BUILDING (BLD-3302) FIFTH FLOOR PLAN,,,,,,,,,,,,,,,A,XF52B-3300-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1323,TPC-TC(C0)-CD-22-1323,IFA,2022/11/11,2022/10/12,XF52B-3300-006,中央控制大樓 (BLD-3302) 五層平面圖 MAIN CONTROL BUILDING (BLD-3302) FIFTH FLOOR PLAN,A,A,中央控制大樓 Main Control Building (BLD-3302) - 建築圖_RA,TC0-1-AOC02-D6006,陳博仁  Ext.:23341,CB-0437,A
7,TC0-1-AOC02-D6007,,,,,,A,中央控制大樓 (BLD-3302) 六層平面圖 MAIN CONTROL BUILDING (BLD-3302) SIXTH FLOOR PLAN,,,,,,,,,,,,,,,A,XF52B-3300-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1323,TPC-TC(C0)-CD-22-1323,IFA,2022/11/11,2022/10/12,XF52B-3300-007,中央控制大樓 (BLD-3302) 六層平面圖 MAIN CONTROL BUILDING (BLD-3302) SIXTH FLOOR PLAN,A,A,中央控制大樓 Main Control Building (BLD-3302) - 建築圖_RA,TC0-1-AOC02-D6007,陳博仁  Ext.:23341,CB-0437,A
8,TC0-1-AOC02-D6008,,,,,,A,中央控制大樓 (BLD-3302) 七層平面圖 MAIN CONTROL BUILDING (BLD-3302) SEVENTH FLOOR PLAN,,,,,,,,,,,,,,,A,XF52B-3300-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1323,TPC-TC(C0)-CD-22-1323,IFA,2022/11/11,2022/10/12,XF52B-3300-008,中央控制大樓 (BLD-3302) 七層平面圖 MAIN CONTROL BUILDING (BLD-3302) SEVENTH FLOOR PLAN,A,A,中央控制大樓 Main Control Building (BLD-3302) - 建築圖_RA,TC0-1-AOC02-D6008,陳博仁  Ext.:23341,CB-0437,A
9,TC0-1-AOC02-D6009,,,,,,A,中央控制大樓 (BLD-3302) 八層平面圖 MAIN CONTROL BUILDING (BLD-3302) EIGHTH FLOOR PLAN,,,,,,,,,,,,,,,A,XF52B-3300-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1323,TPC-TC(C0)-CD-22-1323,IFA,2022/11/11,2022/10/12,XF52B-3300-009,中央控制大樓 (BLD-3302) 八層平面圖 MAIN CONTROL BUILDING (BLD-3302) EIGHTH FLOOR PLAN,A,A,中央控制大樓 Main Control Building (BLD-3302) - 建築圖_RA,TC0-1-AOC02-D6009,陳博仁  Ext.:23341,CB-0437,A
