,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CUC02-D3351,,,,,,A,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM RISER DIAGRAM,,,,,,,,,,,,,,,A,XF61B-3300-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1486,TPC-TC(C0)-CD-22-1486,IFA,2022/11/23,2022/10/24,XF61B-3300-001,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM RISER DIAGRAM,A,A,Main Control Building (BLD-3302) - Plumbing System_RA,TC0-1-CUC02-D3351,陳博仁  Ext.:23341,CB-0478,A
1,TC0-1-CUC02-D3352,,,,,,A,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM GROUND FLOOR PLAN,,,,,,,,,,,,,,,A,XF61B-3300-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1486,TPC-TC(C0)-CD-22-1486,IFA,2022/11/23,2022/10/24,XF61B-3300-002,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM GROUND FLOOR PLAN,A,A,Main Control Building (BLD-3302) - Plumbing System_RA,TC0-1-CUC02-D3352,陳博仁  Ext.:23341,CB-0478,A
2,TC0-1-CUC02-D3353,,,,,,A,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM SECOND FLOOR PLAN,,,,,,,,,,,,,,,A,XF61B-3300-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1486,TPC-TC(C0)-CD-22-1486,IFA,2022/11/23,2022/10/24,XF61B-3300-003,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM SECOND FLOOR PLAN,A,A,Main Control Building (BLD-3302) - Plumbing System_RA,TC0-1-CUC02-D3353,陳博仁  Ext.:23341,CB-0478,A
3,TC0-1-CUC02-D3354,,,,,,A,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM THIRD FLOOR PLAN,,,,,,,,,,,,,,,A,XF61B-3300-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1486,TPC-TC(C0)-CD-22-1486,IFA,2022/11/23,2022/10/24,XF61B-3300-004,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM THIRD FLOOR PLAN,A,A,Main Control Building (BLD-3302) - Plumbing System_RA,TC0-1-CUC02-D3354,陳博仁  Ext.:23341,CB-0478,A
4,TC0-1-CUC02-D3355,,,,,,A,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM FORTH FLOOR PLAN,,,,,,,,,,,,,,,A,XF61B-3300-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1486,TPC-TC(C0)-CD-22-1486,IFA,2022/11/23,2022/10/24,XF61B-3300-005,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM FORTH FLOOR PLAN,A,A,Main Control Building (BLD-3302) - Plumbing System_RA,TC0-1-CUC02-D3355,陳博仁  Ext.:23341,CB-0478,A
5,TC0-1-CUC02-D3356,,,,,,A,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM FIFTH FLOOR PLAN,,,,,,,,,,,,,,,A,XF61B-3300-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1486,TPC-TC(C0)-CD-22-1486,IFA,2022/11/23,2022/10/24,XF61B-3300-006,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM FIFTH FLOOR PLAN,A,A,Main Control Building (BLD-3302) - Plumbing System_RA,TC0-1-CUC02-D3356,陳博仁  Ext.:23341,CB-0478,A
6,TC0-1-CUC02-D3357,,,,,,A,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM SIXTH FLOOR PLAN,,,,,,,,,,,,,,,A,XF61B-3300-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1486,TPC-TC(C0)-CD-22-1486,IFA,2022/11/23,2022/10/24,XF61B-3300-007,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM SIXTH FLOOR PLAN,A,A,Main Control Building (BLD-3302) - Plumbing System_RA,TC0-1-CUC02-D3357,陳博仁  Ext.:23341,CB-0478,A
7,TC0-1-CUC02-D3358,,,,,,A,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM SEVENTH FLOOR PLAN,,,,,,,,,,,,,,,A,XF61B-3300-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1486,TPC-TC(C0)-CD-22-1486,IFA,2022/11/23,2022/10/24,XF61B-3300-008,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM SEVENTH FLOOR PLAN,A,A,Main Control Building (BLD-3302) - Plumbing System_RA,TC0-1-CUC02-D3358,陳博仁  Ext.:23341,CB-0478,A
8,TC0-1-CUC02-D3359,,,,,,A,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM EIGHTH FLOOR PLAN,,,,,,,,,,,,,,,A,XF61B-3300-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1486,TPC-TC(C0)-CD-22-1486,IFA,2022/11/23,2022/10/24,XF61B-3300-009,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM EIGHTH FLOOR PLAN,A,A,Main Control Building (BLD-3302) - Plumbing System_RA,TC0-1-CUC02-D3359,陳博仁  Ext.:23341,CB-0478,A
9,TC0-1-CUC02-D3360,,,,,,A,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM ROOF FLOOR PLAN,,,,,,,,,,,,,,,A,XF61B-3300-010,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1486,TPC-TC(C0)-CD-22-1486,IFA,2022/11/23,2022/10/24,XF61B-3300-010,MAIN CONTROL BUILDING (BLD-3302) WATER SUPPLY SYSTEM ROOF FLOOR PLAN,A,A,Main Control Building (BLD-3302) - Plumbing System_RA,TC0-1-CUC02-D3360,陳博仁  Ext.:23341,CB-0478,A
