,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-UZC02-D5001,,,,,,0,"HVAC SYSTEM ABBREVATION, GENERAL NOTE AND LEGEND FOR DUCT SYSTEM",,,,,,,,,,,,,,,C,XF71-0000-701,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0212,TPC-TC(C0)-CD-22-0212,IFC,2022/04/22,2022/03/22,XF71-0000-701,"HVAC SYSTEM ABBREVATION, GENERAL NOTE AND LEGEND FOR DUCT SYSTEM",0,C,HVAC Standard Drawing_R0 (IFC),TC0-1-UZC02-D5001,陳博仁  Ext.:23341,CB-0200,A
1,TC0-1-UZC02-D5002,,,,,,0,HVAC SYSTEM LEGEND FOR PIPE SYSTEM,,,,,,,,,,,,,,,C,XF71-0000-702,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0212,TPC-TC(C0)-CD-22-0212,IFC,2022/04/22,2022/03/22,XF71-0000-702,HVAC SYSTEM LEGEND FOR PIPE SYSTEM,0,C,HVAC Standard Drawing_R0 (IFC),TC0-1-UZC02-D5002,陳博仁  Ext.:23341,CB-0200,A
2,TC0-1-UZC02-D5003,,,,,,0,HVAC SYSTEM LEGEND FOR INSTRUMENT SYSTEM,,,,,,,,,,,,,,,C,XF71-0000-703,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0212,TPC-TC(C0)-CD-22-0212,IFC,2022/04/22,2022/03/22,XF71-0000-703,HVAC SYSTEM LEGEND FOR INSTRUMENT SYSTEM,0,C,HVAC Standard Drawing_R0 (IFC),TC0-1-UZC02-D5003,陳博仁  Ext.:23341,CB-0200,A
3,TC0-1-UZC02-D5011,,,,,,0,HVAC SYSTEM INSTALLATION DETAILS (1),,,,,,,,,,,,,,,C,XF71-0000-711,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0212,TPC-TC(C0)-CD-22-0212,IFC,2022/04/22,2022/03/22,XF71-0000-711,HVAC SYSTEM INSTALLATION DETAILS (1),0,C,HVAC Standard Drawing_R0 (IFC),TC0-1-UZC02-D5011,陳博仁  Ext.:23341,CB-0200,A
4,TC0-1-UZC02-D5012,,,,,,0,HVAC SYSTEM INSTALLATION DETAILS (2),,,,,,,,,,,,,,,C,XF71-0000-712,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0212,TPC-TC(C0)-CD-22-0212,IFC,2022/04/22,2022/03/22,XF71-0000-712,HVAC SYSTEM INSTALLATION DETAILS (2),0,C,HVAC Standard Drawing_R0 (IFC),TC0-1-UZC02-D5012,陳博仁  Ext.:23341,CB-0200,A
5,TC0-1-UZC02-D5013,,,,,,0,HVAC SYSTEM INSTALLATION DETAILS (3),,,,,,,,,,,,,,,C,XF71-0000-713,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0212,TPC-TC(C0)-CD-22-0212,IFC,2022/04/22,2022/03/22,XF71-0000-713,HVAC SYSTEM INSTALLATION DETAILS (3),0,C,HVAC Standard Drawing_R0 (IFC),TC0-1-UZC02-D5013,陳博仁  Ext.:23341,CB-0200,A
6,TC0-1-UZC02-D5014,,,,,,0,HVAC SYSTEM INSTALLATION DETAILS (4),,,,,,,,,,,,,,,C,XF71-0000-714,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0212,TPC-TC(C0)-CD-22-0212,IFC,2022/04/22,2022/03/22,XF71-0000-714,HVAC SYSTEM INSTALLATION DETAILS (4),0,C,HVAC Standard Drawing_R0 (IFC),TC0-1-UZC02-D5014,陳博仁  Ext.:23341,CB-0200,A
7,TC0-1-UZC02-D5015,,,,,,0,HVAC SYSTEM INSTALLATION DETAILS (5),,,,,,,,,,,,,,,C,XF71-0000-715,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0212,TPC-TC(C0)-CD-22-0212,IFC,2022/04/22,2022/03/22,XF71-0000-715,HVAC SYSTEM INSTALLATION DETAILS (5),0,C,HVAC Standard Drawing_R0 (IFC),TC0-1-UZC02-D5015,陳博仁  Ext.:23341,CB-0200,A
8,TC0-1-UZC02-D5016,,,,,,0,HVAC SYSTEM INSTALLATION DETAILS (6),,,,,,,,,,,,,,,C,XF71-0000-716,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0212,TPC-TC(C0)-CD-22-0212,IFC,2022/04/22,2022/03/22,XF71-0000-716,HVAC SYSTEM INSTALLATION DETAILS (6),0,C,HVAC Standard Drawing_R0 (IFC),TC0-1-UZC02-D5016,陳博仁  Ext.:23341,CB-0200,A
9,TC0-1-UZC02-D5017,,,,,,0,HVAC SYSTEM INSTALLATION DETAILS (7),,,,,,,,,,,,,,,C,XF71-0000-717,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0212,TPC-TC(C0)-CD-22-0212,IFC,2022/04/22,2022/03/22,XF71-0000-717,HVAC SYSTEM INSTALLATION DETAILS (7),0,C,HVAC Standard Drawing_R0 (IFC),TC0-1-UZC02-D5017,陳博仁  Ext.:23341,CB-0200,A
10,TC0-1-UZC02-D5018,,,,,,0,HVAC SYSTEM INSTALLATION DETAILS (8),,,,,,,,,,,,,,,C,XF71-0000-718,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0212,TPC-TC(C0)-CD-22-0212,IFC,2022/04/22,2022/03/22,XF71-0000-718,HVAC SYSTEM INSTALLATION DETAILS (8),0,C,HVAC Standard Drawing_R0 (IFC),TC0-1-UZC02-D5018,陳博仁  Ext.:23341,CB-0200,A
11,TC0-1-UZC02-D5019,,,,,,0,HVAC SYSTEM INSTALLATION DETAILS (9),,,,,,,,,,,,,,,C,XF71-0000-719,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0212,TPC-TC(C0)-CD-22-0212,IFC,2022/04/22,2022/03/22,XF71-0000-719,HVAC SYSTEM INSTALLATION DETAILS (9),0,C,HVAC Standard Drawing_R0 (IFC),TC0-1-UZC02-D5019,陳博仁  Ext.:23341,CB-0200,A
12,TC0-1-UZC02-D5020,,,,,,0,HVAC SYSTEM INSTALLATION DETAILS (10),,,,,,,,,,,,,,,C,XF71-0000-720,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0212,TPC-TC(C0)-CD-22-0212,IFC,2022/04/22,2022/03/22,XF71-0000-720,HVAC SYSTEM INSTALLATION DETAILS (10),0,C,HVAC Standard Drawing_R0 (IFC),TC0-1-UZC02-D5020,陳博仁  Ext.:23341,CB-0200,A
