,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
10,TC0-1-III02-D1160,,,,,,B,Field Instrument Location Plan of Water Treatment Area (3/4),,,,,,,,,,,,,,,A,XH72-3200-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3200-003,Field Instrument Location Plan of Water Treatment Area (3/4),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1160,王鵬豪  Ext.:25199,IN-0141,A
11,TC0-1-III02-D1161,,,,,,B,Field Instrument Location Plan of Water Treatment Area (4/4),,,,,,,,,,,,,,,A,XH72-3200-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3200-004,Field Instrument Location Plan of Water Treatment Area (4/4),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1161,王鵬豪  Ext.:25199,IN-0141,A
12,TC0-1-III02-D1162,,,,,,B,Field Instrument Location Plan of Ammonia Storage Area,,,,,,,,,,,,,,,A,XH72-3200-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3200-005,Field Instrument Location Plan of Ammonia Storage Area,B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1162,王鵬豪  Ext.:25199,IN-0141,A
13,TC0-1-III02-D1163,,,,,,B,Field Instrument Location Plan of Lube Oil Storage Area,,,,,,,,,,,,,,,A,XH72-3200-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3200-006,Field Instrument Location Plan of Lube Oil Storage Area,B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1163,王鵬豪  Ext.:25199,IN-0141,A
14,TC0-1-III02-D1164,,,,,,B,Field Instrument Location Plan of Recovery Water Treatment Area (1/2),,,,,,,,,,,,,,,A,XH72-3200-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3200-007,Field Instrument Location Plan of Recovery Water Treatment Area (1/2),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1164,王鵬豪  Ext.:25199,IN-0141,A
15,TC0-1-III02-D1154,,,,,,B,Field Instrument Location Plan of Recovery Water Treatment Area (2/2),,,,,,,,,,,,,,,A,XH72-3200-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3200-008,Field Instrument Location Plan of Recovery Water Treatment Area (2/2),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1154,王鵬豪  Ext.:25199,IN-0141,A
16,TC0-1-III02-D1139,,,,,,B,Field Instrument Location Plan of Potable Water Tank,,,,,,,,,,,,,,,A,XH72-3300-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3300-001,Field Instrument Location Plan of Potable Water Tank,B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1139,王鵬豪  Ext.:25199,IN-0141,A
17,TC0-1-III02-D1140,,,,,,B,Field Instrument Location Plan of Waste Storage Area,,,,,,,,,,,,,,,A,XH72-3300-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3300-002,Field Instrument Location Plan of Waste Storage Area,B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1140,王鵬豪  Ext.:25199,IN-0141,A
18,TC0-1-III02-D1171,,,,,,B,Field Instrument Location Plan of Main Control Building (1/2),,,,,,,,,,,,,,,A,XH72-3300-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3300-003,Field Instrument Location Plan of Main Control Building (1/2),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1171,王鵬豪  Ext.:25199,IN-0141,A
19,TC0-1-III02-D1167,,,,,,B,Field Instrument Location Plan of Main Control Building (2/2),,,,,,,,,,,,,,,A,XH72-3300-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3300-004,Field Instrument Location Plan of Main Control Building (2/2),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1167,王鵬豪  Ext.:25199,IN-0141,A
20,TC0-1-III02-D1168,,,,,,B,Field Instrument Location Plan of Administration Building,,,,,,,,,,,,,,,A,XH72-3300-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3300-005,Field Instrument Location Plan of Administration Building,B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1168,王鵬豪  Ext.:25199,IN-0141,A
21,TC0-1-III02-D1143,,,,,,B,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (1/4),,,,,,,,,,,,,,,A,XH72-3400-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3400-001,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (1/4),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1143,王鵬豪  Ext.:25199,IN-0141,A
22,TC0-1-III02-D1144,,,,,,B,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (2/4),,,,,,,,,,,,,,,A,XH72-3400-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3400-002,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (2/4),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1144,王鵬豪  Ext.:25199,IN-0141,A
23,TC0-1-III02-D1145,,,,,,B,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (3/4),,,,,,,,,,,,,,,A,XH72-3400-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3400-003,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (3/4),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1145,王鵬豪  Ext.:25199,IN-0141,A
24,TC0-1-III02-D1146,,,,,,B,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (4/4),,,,,,,,,,,,,,,A,XH72-3400-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3400-004,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (4/4),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1146,王鵬豪  Ext.:25199,IN-0141,A
25,TC0-1-III02-D1182,,,,,,B,Field Instrument Location Plan of TIAC (1/8),,,,,,,,,,,,,,,A,XH72-3400-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3400-005,Field Instrument Location Plan of TIAC (1/8),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1182,王鵬豪  Ext.:25199,IN-0141,A
26,TC0-1-III02-D1142,,,,,,B,Field Instrument Location Plan of TIAC (2/8),,,,,,,,,,,,,,,A,XH72-3400-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3400-006,Field Instrument Location Plan of TIAC (2/8),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1142,王鵬豪  Ext.:25199,IN-0141,A
27,TC0-1-III02-D1165,,,,,,B,Field Instrument Location Plan of TIAC (3/8),,,,,,,,,,,,,,,A,XH72-3400-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3400-007,Field Instrument Location Plan of TIAC (3/8),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1165,王鵬豪  Ext.:25199,IN-0141,A
28,TC0-1-III02-D1166,,,,,,B,Field Instrument Location Plan of TIAC (4/8),,,,,,,,,,,,,,,A,XH72-3400-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3400-008,Field Instrument Location Plan of TIAC (4/8),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1166,王鵬豪  Ext.:25199,IN-0141,A
29,TC0-1-III02-D1169,,,,,,B,Field Instrument Location Plan of TIAC (5/8),,,,,,,,,,,,,,,A,XH72-3400-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3400-009,Field Instrument Location Plan of TIAC (5/8),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1169,王鵬豪  Ext.:25199,IN-0141,A
30,TC0-1-III02-D1170,,,,,,B,Field Instrument Location Plan of TIAC (6/8),,,,,,,,,,,,,,,A,XH72-3400-010,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3400-010,Field Instrument Location Plan of TIAC (6/8),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1170,王鵬豪  Ext.:25199,IN-0141,A
31,TC0-1-III02-D1175,,,,,,B,Field Instrument Location Plan of TIAC (7/8),,,,,,,,,,,,,,,A,XH72-3400-011,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3400-011,Field Instrument Location Plan of TIAC (7/8),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1175,王鵬豪  Ext.:25199,IN-0141,A
32,TC0-1-III02-D1176,,,,,,B,Field Instrument Location Plan of TIAC (8/8),,,,,,,,,,,,,,,A,XH72-3400-012,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0413,TPC-TC(C0)-CD-22-0413,IFA,2022/06/17,2022/05/17,XH72-3400-012,Field Instrument Location Plan of TIAC (8/8),B,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1176,王鵬豪  Ext.:25199,IN-0141,A
