,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CNC02-D3302,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) BASEMENT FLOOR PLAN @ FFL.-3500,,,,,,,,,,,,,,,A,XF38B-3300-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0768,TPC-TC(C0)-CD-22-0768,IFA,2022/09/02,2022/08/03,XF38B-3300-002,MAIN CONTROL BUILDING (BLD-3302) BASEMENT FLOOR PLAN @ FFL.-3500,B,A,Main Control Building (BLD-3302) - Foundation_RB,TC0-1-CNC02-D3302,陳博仁  Ext.:23341,CB-0327,A
1,TC0-1-CNC02-C3302,,,,,,B,CALCULATION SHEET FOR MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION,,,,,,,,,,,,,,,A,XF38B-3300-002C,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0768,TPC-TC(C0)-CD-22-0768,IFA,2022/09/02,2022/08/03,XF38B-3300-002C,CALCULATION SHEET FOR MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION,B,A,Main Control Building (BLD-3302) - Foundation_RB,TC0-1-CNC02-C3302,陳博仁  Ext.:23341,CB-0327,A
2,TC0-1-CNC02-D3303,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) GROUND FLOOR PLAN @ FFL.+1000,,,,,,,,,,,,,,,A,XF38B-3300-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0768,TPC-TC(C0)-CD-22-0768,IFA,2022/09/02,2022/08/03,XF38B-3300-003,MAIN CONTROL BUILDING (BLD-3302) GROUND FLOOR PLAN @ FFL.+1000,B,A,Main Control Building (BLD-3302) - Foundation_RB,TC0-1-CNC02-D3303,陳博仁  Ext.:23341,CB-0327,A
3,TC0-1-CNC02-D3304,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (1),,,,,,,,,,,,,,,A,XF38B-3300-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0768,TPC-TC(C0)-CD-22-0768,IFA,2022/09/02,2022/08/03,XF38B-3300-004,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (1),B,A,Main Control Building (BLD-3302) - Foundation_RB,TC0-1-CNC02-D3304,陳博仁  Ext.:23341,CB-0327,A
4,TC0-1-CNC02-D3305,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (2),,,,,,,,,,,,,,,A,XF38B-3300-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0768,TPC-TC(C0)-CD-22-0768,IFA,2022/09/02,2022/08/03,XF38B-3300-005,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (2),B,A,Main Control Building (BLD-3302) - Foundation_RB,TC0-1-CNC02-D3305,陳博仁  Ext.:23341,CB-0327,A
5,TC0-1-CNC02-D3306,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (3),,,,,,,,,,,,,,,A,XF38B-3300-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0768,TPC-TC(C0)-CD-22-0768,IFA,2022/09/02,2022/08/03,XF38B-3300-006,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (3),B,A,Main Control Building (BLD-3302) - Foundation_RB,TC0-1-CNC02-D3306,陳博仁  Ext.:23341,CB-0327,A
6,TC0-1-CNC02-D3307,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (4),,,,,,,,,,,,,,,A,XF38B-3300-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0768,TPC-TC(C0)-CD-22-0768,IFA,2022/09/02,2022/08/03,XF38B-3300-007,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (4),B,A,Main Control Building (BLD-3302) - Foundation_RB,TC0-1-CNC02-D3307,陳博仁  Ext.:23341,CB-0327,A
7,TC0-1-CNC02-D3308,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (5),,,,,,,,,,,,,,,A,XF38B-3300-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0768,TPC-TC(C0)-CD-22-0768,IFA,2022/09/02,2022/08/03,XF38B-3300-008,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (5),B,A,Main Control Building (BLD-3302) - Foundation_RB,TC0-1-CNC02-D3308,陳博仁  Ext.:23341,CB-0327,A
8,TC0-1-CNC02-D3309,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (6),,,,,,,,,,,,,,,A,XF38B-3300-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0768,TPC-TC(C0)-CD-22-0768,IFA,2022/09/02,2022/08/03,XF38B-3300-009,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (6),B,A,Main Control Building (BLD-3302) - Foundation_RB,TC0-1-CNC02-D3309,陳博仁  Ext.:23341,CB-0327,A
9,TC0-1-CNC02-D3310,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (7),,,,,,,,,,,,,,,A,XF38B-3300-010,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0768,TPC-TC(C0)-CD-22-0768,IFA,2022/09/02,2022/08/03,XF38B-3300-010,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (7),B,A,Main Control Building (BLD-3302) - Foundation_RB,TC0-1-CNC02-D3310,陳博仁  Ext.:23341,CB-0327,A
10,TC0-1-CNC02-D3311,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (8),,,,,,,,,,,,,,,A,XF38B-3300-011,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0768,TPC-TC(C0)-CD-22-0768,IFA,2022/09/02,2022/08/03,XF38B-3300-011,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOUNDATION SECTIONS & DETAILS (8),B,A,Main Control Building (BLD-3302) - Foundation_RB,TC0-1-CNC02-D3311,陳博仁  Ext.:23341,CB-0327,A
